File,Line,Code
"scripts/fixzit-server.js",22,"console.log(`🌐 Access: http://localhost:${PORT}`);"
"scripts/verify-api.ts",26,"console.log(""No API routes found. Skipping."");"
"scripts/verify-api.ts",39,"console.log(`✅ ${m} ${res.status} ${url}`);"
"scripts/codemods/update-mongodb-imports.ts",31,"console.log(`Rewired Mongo import in ${f}`);"
"scripts/fix-duplicate-keys.js",11,"console.log(`\n🔍 Processing: ${filePath}`);"
"scripts/fix-duplicate-keys.js",39,"console.log(`   ⚠️  Duplicate found: '${key}' at line ${i + 1}`);"
"scripts/fix-duplicate-keys.js",46,"console.log(`\n📊 Found ${duplicates.length} duplicate keys`);"
"scripts/fix-duplicate-keys.js",49,"console.log('   ✅ No duplicates found!');"
"scripts/fix-duplicate-keys.js",62,"console.log(`\n🔧 Processing duplicates...`);"
"scripts/fix-duplicate-keys.js",70,"console.log(`   📝 '${key}': Keeping line ${toKeep}, removing lines ${toDelete.join(', ')}`);"
"scripts/fix-duplicate-keys.js",109,"console.log(`\n🗑️  Removing ${toRemove.length} duplicate sections...`);"
"scripts/fix-duplicate-keys.js",114,"console.log(`   Removing lines ${range.start + 1} to ${range.end + 1}`);"
"scripts/fix-duplicate-keys.js",122,"console.log(`\n✅ Fixed! Removed ${toRemove.length} duplicate sections`);"
"scripts/fix-duplicate-keys.js",131,"console.log('🚀 Starting duplicate key removal...\n');"
"scripts/fix-duplicate-keys.js",136,"console.log(`\n${'='.repeat(60)}`);"
"scripts/fix-duplicate-keys.js",137,"console.log(`✅ COMPLETE!`);"
"scripts/fix-duplicate-keys.js",138,"console.log(`   en.ts: ${enFixed} sections removed`);"
"scripts/fix-duplicate-keys.js",139,"console.log(`   ar.ts: ${arFixed} sections removed`);"
"scripts/fix-duplicate-keys.js",140,"console.log(`${'='.repeat(60)}\n`);"
"scripts/analyze-project.js",300,"console.log('\n🔍 Analyzing FIXZIT SOUQ Project...\n');"
"scripts/analyze-project.js",301,"console.log(`📁 Project Path: ${path.resolve(CONFIG.projectPath)}`);"
"scripts/analyze-project.js",302,"console.log('⏳ This may take a few minutes for large projects...\n');"
"scripts/analyze-project.js",651,"console.log('\n📊 FIXZIT SOUQ PROJECT ANALYSIS COMPLETE\n');"
"scripts/analyze-project.js",652,"console.log('=' .repeat(60));"
"scripts/analyze-project.js",653,"console.log(`📁 Total Project Size: ${report.summary.totalSizeFormatted}`);"
"scripts/analyze-project.js",654,"console.log(`📄 Files Analyzed: ${report.summary.fileCount.toLocaleString()}`);"
"scripts/analyze-project.js",655,"console.log(`📂 Folders Scanned: ${report.summary.folderCount.toLocaleString()}`);"
"scripts/analyze-project.js",656,"console.log('=' .repeat(60));"
"scripts/analyze-project.js",659,"console.log('\n🗑️  BLOAT SOURCES:');"
"scripts/analyze-project.js",664,"console.log(`   ${folder.padEnd(15)} ${data.sizeFormatted.padStart(10)} (${data.percentage}%)`);"
"scripts/analyze-project.js",668,"console.log('\n📊 TOP 10 LARGEST FILES:');"
"scripts/analyze-project.js",672,"console.log(`   ${marker} ${file.sizeFormatted.padStart(10)} ${file.path}`);"
"scripts/analyze-project.js",676,"console.log('\n📦 TOP FILE EXTENSIONS:');"
"scripts/analyze-project.js",680,"console.log(`   ${(ext || 'none').padEnd(10)} ${this.formatBytes(data.totalSize).padStart(10)} (${percentage}%)`);"
"scripts/analyze-project.js",684,"console.log('\n💡 QUICK CLEANUP RECOMMENDATIONS:');"
"scripts/analyze-project.js",689,"console.log('   🔴 CRITICAL: Over 70% of project is bloat!');"
"scripts/analyze-project.js",691,"console.log('   🟡 WARNING: Over 50% of project is bloat');"
"scripts/analyze-project.js",693,"console.log('   🟢 GOOD: Reasonable bloat levels');"
"scripts/analyze-project.js",698,"console.log(`   • Clean node_modules: rm -rf node_modules && npm install`);"
"scripts/analyze-project.js",701,"console.log(`   • Clean Next.js cache: rm -rf .next`);"
"scripts/analyze-project.js",704,"console.log(`   • Remove log files: find . -name ""*.log"" -delete`);"
"scripts/analyze-project.js",707,"console.log(`   • Found ${report.orphanPackages.length} orphan packages to review`);"
"scripts/analyze-project.js",710,"console.log('\n📄 REPORTS GENERATED:');"
"scripts/analyze-project.js",711,"console.log(`   • JSON Report: ${CONFIG.outputFile}`);"
"scripts/analyze-project.js",712,"console.log(`   • HTML Report: ${CONFIG.htmlReport}`);"
"scripts/analyze-project.js",713,"console.log('\n🎯 Open the HTML report in your browser for interactive analysis!');"
"scripts/unified-audit-system.js",32,"console.log('🚀 Initializing FIXZIT ENTERPRISE ECOSYSTEM...\n');"
"scripts/unified-audit-system.js",44,"console.log('✅ Unified authentication successful');"
"scripts/unified-audit-system.js",45,"console.log(`👤 Role: ${response.data.user.role} (Cross-platform access)\n`);"
"scripts/unified-audit-system.js",251,"console.log('🔍 STARTING COMPLETE FIXZIT ENTERPRISE ECOSYSTEM AUDIT');"
"scripts/unified-audit-system.js",252,"console.log('=====================================================\n');"
"scripts/unified-audit-system.js",297,"console.log('📊 AUDITING INTEGRATED PLATFORM ECOSYSTEM');"
"scripts/unified-audit-system.js",298,"console.log('------------------------------------------');"
"scripts/unified-audit-system.js",311,"console.log(`🔎 Auditing ${platformName} Platform Face...`);"
"scripts/unified-audit-system.js",331,"console.log(`  ✅ ${platformName}: ${passedModules}/${platform.modules.length} modules operational (${platformResult.completionRate}%)`);"
"scripts/unified-audit-system.js",383,"console.log('\n🌉 AUDITING CROSS-PLATFORM BRIDGES');"
"scripts/unified-audit-system.js",384,"console.log('----------------------------------');"
"scripts/unified-audit-system.js",390,"console.log(`  Testing ${bridge.from} → ${bridge.to} bridge...`);"
"scripts/unified-audit-system.js",395,"console.log(`    ✅ Connected (${result.latency}ms)`);"
"scripts/unified-audit-system.js",398,"console.log(`    ❌ ${result.error}`);"
"scripts/unified-audit-system.js",418,"console.log('\n👥 AUDITING UNIFIED ROLE MATRIX (14 ROLES)');"
"scripts/unified-audit-system.js",419,"console.log('------------------------------------------');"
"scripts/unified-audit-system.js",428,"console.log(`  ✅ ${roleConfig.role}: Cross-platform access verified`);"
"scripts/unified-audit-system.js",431,"console.log(`  ❌ ${roleConfig.role}: Issues detected`);"
"scripts/unified-audit-system.js",452,"console.log('\n⚙️ AUDITING TECHNICAL INFRASTRUCTURE');"
"scripts/unified-audit-system.js",453,"console.log('-----------------------------------');"
"scripts/unified-audit-system.js",469,"console.log(`  ✅ ${check.name}`);"
"scripts/unified-audit-system.js",472,"console.log(`  ❌ ${check.name}: ${error.message}`);"
"scripts/unified-audit-system.js",480,"console.log('\n💾 AUDITING UNIFIED DATABASE');"
"scripts/unified-audit-system.js",481,"console.log('----------------------------');"
"scripts/unified-audit-system.js",511,"console.log(`  ✅ ${collection.name}: ${count} records`);"
"scripts/unified-audit-system.js",517,"console.log(`  ❌ ${collection.name}: ${error.message}`);"
"scripts/unified-audit-system.js",536,"console.log('\n🔄 AUDITING INTEGRATED WORKFLOWS');"
"scripts/unified-audit-system.js",537,"console.log('-------------------------------');"
"scripts/unified-audit-system.js",567,"console.log(`  ✅ ${workflow.name}: ${workflow.steps.length} steps verified`);"
"scripts/unified-audit-system.js",573,"console.log(`  ❌ ${workflow.name}: ${error.message}`);"
"scripts/unified-audit-system.js",581,"console.log('\n📋 GENERATING UNIFIED ECOSYSTEM REPORT');"
"scripts/unified-audit-system.js",582,"console.log('=====================================\n');"
"scripts/unified-audit-system.js",712,"console.log('🏆 FIXZIT ENTERPRISE ECOSYSTEM HEALTH REPORT');"
"scripts/unified-audit-system.js",713,"console.log('===========================================');"
"scripts/unified-audit-system.js",714,"console.log(`🎯 Overall Health: ${report.health.overall}% (${report.health.status})`);"
"scripts/unified-audit-system.js",715,"console.log(`📊 Platform Integration: ${report.health.platforms}%`);"
"scripts/unified-audit-system.js",716,"console.log(`🌉 Bridge Connectivity: ${report.health.bridges}%`);"
"scripts/unified-audit-system.js",717,"console.log(`👥 Role System: ${report.health.roles}%`);"
"scripts/unified-audit-system.js",718,"console.log(`📅 Audit Duration: ${report.auditDuration}`);"
"scripts/unified-audit-system.js",720,"console.log('\n📈 PLATFORM COMPLETION:');"
"scripts/unified-audit-system.js",721,"console.log(`   FM (Facility Management): ${report.platforms.fm.completionRate}%`);"
"scripts/unified-audit-system.js",722,"console.log(`   SOUQ (Marketplace): ${report.platforms.souq?.completionRate || 0}%`);"
"scripts/unified-audit-system.js",723,"console.log(`   AQAR (Property): ${report.platforms.aqar?.completionRate || 0}%`);"
"scripts/unified-audit-system.js",725,"console.log('\n💾 DATABASE STATUS:');"
"scripts/unified-audit-system.js",726,"console.log(`   Total Records: ${report.database.totalRecords || 0}`);"
"scripts/unified-audit-system.js",727,"console.log(`   Using Real Data: ${report.database.usingRealData ? 'YES' : 'NO'}`);"
"scripts/unified-audit-system.js",729,"console.log('\n🔗 CROSS-PLATFORM BRIDGES:');"
"scripts/unified-audit-system.js",730,"console.log(`   Connected: ${report.bridges.connectedBridges}/${report.bridges.totalBridges}`);"
"scripts/unified-audit-system.js",733,"console.log('\n✅ KEY STRENGTHS:');"
"scripts/unified-audit-system.js",735,"console.log(`   • ${strength}`);"
"scripts/unified-audit-system.js",740,"console.log('\n⚠️ CRITICAL ISSUES:');"
"scripts/unified-audit-system.js",742,"console.log(`   • ${issue}`);"
"scripts/unified-audit-system.js",746,"console.log(`\n🎯 ECOSYSTEM STATUS: ${report.summary.ecosystemReadiness}`);"
"scripts/unified-audit-system.js",747,"console.log('\n==========================================\n');"
"scripts/remove-duplicates-v2.js",17,"console.log(`\n📝 Processing: ${filePath}`);"
"scripts/remove-duplicates-v2.js",53,"console.log(`   ⚠️  Duplicate '${keyName}' at line ${i + 1} (first at ${firstOccurrence + 1})`);"
"scripts/remove-duplicates-v2.js",84,"console.log(`      ↳ Removing lines ${duplicateStart + 1}-${i + 1}`);"
"scripts/remove-duplicates-v2.js",101,"console.log(`   ✅ Removed ${totalRemoved} lines`);"
"scripts/remove-duplicates-v2.js",110,"console.log('🔍 Removing duplicate keys...\n');"
"scripts/remove-duplicates-v2.js",120,"console.log(`\n📊 Summary:`);"
"scripts/remove-duplicates-v2.js",121,"console.log(`   en.ts: ${totalRemovedEn} lines removed`);"
"scripts/remove-duplicates-v2.js",122,"console.log(`   ar.ts: ${totalRemovedAr} lines removed`);"
"scripts/remove-duplicates-v2.js",123,"console.log(`\n✅ Done! Run 'npm run typecheck' to verify.`);"
"scripts/sidebar/snapshot_check.ts",8,"console.log(""✓ Created sidebar snapshot"");"
"scripts/sidebar/snapshot_check.ts",10,"console.log(""✓ Sidebar snapshot exists"");"
"scripts/seedMarketplace.ts",148,"console.log('Marketplace seed complete');"
"scripts/fixzit-pack.ts",90,"console.log(pc.green(`Built pack ""${task}"": ~${approxTokenCount(totalChars)} tokens, ${manifest.length} files.`));"
"scripts/fix-null-property-codes.js",10,"console.log('🔗 Connecting to MongoDB...');"
"scripts/fix-null-property-codes.js",12,"console.log('✅ Connected to MongoDB');"
"scripts/fix-null-property-codes.js",25,"console.log(`🔍 Found ${nullProperties.length} properties with null/missing propertyCode`);"
"scripts/fix-null-property-codes.js",51,"console.log(`✅ Updated property ${property._id} with code: ${newCode}`);"
"scripts/fix-null-property-codes.js",55,"console.log('\n🏢 Now creating property indexes with cleaned data...');"
"scripts/fix-null-property-codes.js",65,"console.log('✅ Property indexes created successfully!');"
"scripts/fix-null-property-codes.js",72,"console.log('🔚 Disconnected from MongoDB');"
"scripts/fix-empty-catches.js",13,"console.log(`Directory ${directory} does not exist, skipping...`);"
"scripts/fix-empty-catches.js",42,"// Pattern 2: Catch blocks with only console.log"
"scripts/fix-empty-catches.js",97,"console.log(`✅ Fixed ${fileFixCount} empty catch blocks in: ${fullPath}`);"
"scripts/fix-empty-catches.js",105,"console.log('🔧 Starting to fix empty catch blocks...');"
"scripts/fix-empty-catches.js",106,"console.log('=============================================');"
"scripts/fix-empty-catches.js",112,"console.log(`\n📁 Processing directory: ${dir}`);"
"scripts/fix-empty-catches.js",116,"console.log('\n=============================================');"
"scripts/fix-empty-catches.js",117,"console.log('📊 EMPTY CATCH BLOCKS FIX SUMMARY');"
"scripts/fix-empty-catches.js",118,"console.log('=============================================');"
"scripts/fix-empty-catches.js",119,"console.log(`Files modified: ${fixedFiles}`);"
"scripts/fix-empty-catches.js",120,"console.log(`Total fixes applied: ${totalFixes}`);"
"scripts/fix-empty-catches.js",121,"console.log('✅ Empty catch blocks fixed successfully!');"
"scripts/fix-empty-catches.js",124,"console.log('ℹ️  No empty catch blocks found or all already properly handled');"
"scripts/create-file.ts",53,"console.log(JSON.stringify(result));"
"scripts/create-file.ts",61,"console.log(JSON.stringify(result));"
"scripts/create-file.ts",76,"console.log(JSON.stringify(result, null, 2));"
"scripts/create-file.ts",82,"console.log(JSON.stringify(result));"
"scripts/seed-subscriptions.ts",118,"console.log('✅ Seed complete.');"
"scripts/replace.js",12,"console.log(`"
"scripts/test-all.ts",10,"console.log('🚀 Running comprehensive tests...\n');"
"scripts/test-all.ts",15,"console.log('1️⃣ Testing core functionality...');"
"scripts/test-all.ts",19,"console.log(success ? '✅ Core tests passed\n' : '❌ Core tests failed\n');"
"scripts/test-all.ts",22,"console.log('❌ Core tests failed with error:', error, '\n');"
"scripts/test-all.ts",26,"console.log('2️⃣ Testing build process...');"
"scripts/test-all.ts",31,"console.log('✅ Build test passed\n');"
"scripts/test-all.ts",34,"console.log('❌ Build test failed:', error, '\n');"
"scripts/test-all.ts",38,"console.log('3️⃣ Testing TypeScript validation...');"
"scripts/test-all.ts",43,"console.log('✅ TypeScript test passed\n');"
"scripts/test-all.ts",46,"console.log('❌ TypeScript test failed:', error, '\n');"
"scripts/test-all.ts",50,"console.log('4️⃣ Testing model loading...');"
"scripts/test-all.ts",67,"console.log('✅ Model loading test passed\n');"
"scripts/test-all.ts",70,"console.log('❌ Model loading test failed:', error, '\n');"
"scripts/test-all.ts",74,"console.log('📊 Test Summary:');"
"scripts/test-all.ts",75,"console.log('================');"
"scripts/test-all.ts",83,"console.log(`${status} ${result.name}`);"
"scripts/test-all.ts",85,"console.log(`   Error: ${result.error.message || result.error}`);"
"scripts/test-all.ts",89,"console.log(`\n📈 Results: ${passedTests}/${totalTests} tests passed`);"
"scripts/test-all.ts",92,"console.log('🎉 All tests passed! Ready to push PR updates.');"
"scripts/test-all.ts",95,"console.log(`⚠️  ${failedTests} tests failed. Please review and fix.`);"
"scripts/assess-system.ts",5,"console.log(pc.cyan('\n=== COMPREHENSIVE SYSTEM ASSESSMENT ===\n'));"
"scripts/assess-system.ts",10,"console.log(pc.yellow('1. Code Statistics:'));"
"scripts/assess-system.ts",11,"console.log(`   - Source files: ${files.length}`);"
"scripts/assess-system.ts",25,"console.log(`   - Total lines: ${totalLines.toLocaleString()}`);"
"scripts/assess-system.ts",26,"console.log(`   - Comment lines: ${commentedLines.toLocaleString()}`);"
"scripts/assess-system.ts",27,"console.log(`   - TODO/FIXME comments: ${todoComments}`);"
"scripts/assess-system.ts",29,"console.log(pc.yellow('\n2. Import Pattern Analysis:'));"
"scripts/assess-system.ts",39,"console.log(`   - Legacy @/src/ imports: ${legacySrcImports}`);"
"scripts/assess-system.ts",40,"console.log(`   - Modern @/lib/ imports: ${modernLibImports}`);"
"scripts/assess-system.ts",42,"console.log(pc.yellow('\n3. Dead Code Indicators:'));"
"scripts/assess-system.ts",54,"console.log(`   - Commented-out code lines: ${commentedCode}`);"
"scripts/assess-system.ts",56,"console.log(pc.yellow('\n4. MongoDB Pattern Check:'));"
"scripts/assess-system.ts",66,"console.log(`   - Direct MongoClient.connect(): ${directMongoClient}`);"
"scripts/assess-system.ts",67,"console.log(`   - Scattered mongoose.connect(): ${legacyMongoose}`);"
"scripts/assess-system.ts",69,"console.log(pc.green('\n=== Assessment complete ===\n'));"
"scripts/server-broken.js",16,"console.log(`✅ Fixzit Enterprise Platform running on http://localhost:${PORT}`);"
"scripts/server-broken.js",17,"console.log('🎯 Features:');"
"scripts/server-broken.js",18,"console.log('   - Landing page with 3 buttons (Yellow Arabic, White Souq, Blue Access)');"
"scripts/server-broken.js",19,"console.log('   - Monday.com style interface');"
"scripts/server-broken.js",20,"console.log('   - RTL support for Arabic');"
"scripts/server-broken.js",21,"console.log('   - All 13 FM modules structure');"
"scripts/server-broken.js",22,"console.log('   - Your exact brand colors');"
"scripts/server-broken.js",44,"console.log(""✅ All 13 module routes mounted"");"
"scripts/janitor.ts",52,"console.log(""Nothing to move. Root is clean ✅"");"
"scripts/janitor.ts",62,"console.log(`Moved: ${f} -> ${ARCHIVE_DIR}/`);"
"scripts/janitor.ts",67,"console.log(`\nDone. Moved ${toMove.length} file(s) into ${ARCHIVE_DIR}`);"
"scripts/copilot-index.ts",51,"console.log('No documents found for ingestion.');"
"scripts/copilot-index.ts",71,"console.log(`Indexed ${json.count ?? docs.length} documents into Copilot knowledge base.`);"
"scripts/enhance-api-routes.js",162,"console.log(`✓ ${filePath} - Already enhanced`);"
"scripts/enhance-api-routes.js",219,"console.log(`✓ ${filePath}`);"
"scripts/enhance-api-routes.js",220,"changes.forEach(change => console.log(`  - ${change}`));"
"scripts/enhance-api-routes.js",222,"console.log(`[DRY RUN] ${filePath}`);"
"scripts/enhance-api-routes.js",223,"changes.forEach(change => console.log(`  - ${change}`));"
"scripts/enhance-api-routes.js",299,"console.log('🚀 API Routes Enhancement Tool\n');"
"scripts/enhance-api-routes.js",313,"console.log(`Found ${routes.length} API routes\n`);"
"scripts/enhance-api-routes.js",336,"console.log('\n📊 Summary:');"
"scripts/enhance-api-routes.js",337,"console.log(`  Total routes: ${results.total}`);"
"scripts/enhance-api-routes.js",338,"console.log(`  Enhanced: ${results.enhanced}`);"
"scripts/enhance-api-routes.js",339,"console.log(`  Already good: ${results.alreadyGood}`);"
"scripts/enhance-api-routes.js",340,"console.log(`  Errors: ${results.errors}`);"
"scripts/enhance-api-routes.js",343,"console.log('\n⚠️  This was a dry run. Use --apply to make changes.');"
"scripts/enhance-api-routes.js",345,"console.log('\n✅ Changes applied successfully!');"
"scripts/enhance-api-routes.js",347,"console.log('\n💡 Use --dry-run to preview or --apply to make changes.');"
"scripts/enhance-api-routes.js",352,"console.log('Usage:');"
"scripts/enhance-api-routes.js",353,"console.log('  node scripts/enhance-api-routes.js --dry-run  # Preview changes');"
"scripts/enhance-api-routes.js",354,"console.log('  node scripts/enhance-api-routes.js --apply    # Apply changes');"
"scripts/enhance-api-routes.js",355,"console.log('  node scripts/enhance-api-routes.js --route=/path/to/route.ts  # Single route');"
"scripts/verify-sanitize-and-signed-urls.ts",18,"console.log('OK: sanitize');"
"packages/fixzit-souq-server/routes/auth.js",15,"console.log('Connected to MongoDB');"
"packages/fixzit-souq-server/routes/auth.js",66,"console.log('Demo users created in MongoDB');"
"packages/fixzit-souq-server/server.js",125,"console.log(`✅ Fixzit Souq Server running on port ${PORT}`);"
"packages/fixzit-souq-server/server.js",126,"console.log(`   Health check: http://localhost:${PORT}/health`);"
"packages/fixzit-souq-server/server.js",128,"console.log(`   DB: ${db.connected ? 'connected' : 'disconnected'}${db.error ? ' — ' + db.error : ''}`);"
"components/AutoFixInitializer.tsx",9,"console.log('🚀 Initializing Auto-Fix System...');"
"components/AutoFixInitializer.tsx",20,"console.log('✅ System health check passed on startup');"
"components/ErrorBoundary.tsx",75,"console.log('🔧 Auto-fixing JSON parsing error...');"
"components/ErrorBoundary.tsx",90,"console.log('⚠️ JSON fix fallback triggered');"
"components/ErrorBoundary.tsx",100,"console.log('🔧 Auto-fixing module resolution...');"
"components/ErrorBoundary.tsx",122,"console.log('⚠️ Module fix fallback triggered');"
"components/ErrorBoundary.tsx",132,"console.log('🔧 Auto-fixing network error...');"
"components/ErrorBoundary.tsx",150,"console.log('⚠️ Network fix fallback triggered');"
"components/ErrorBoundary.tsx",160,"console.log('🔧 Auto-fixing hydration error...');"
"components/ErrorBoundary.tsx",172,"console.log('⚠️ Hydration fix fallback triggered');"
"components/ErrorBoundary.tsx",182,"console.log('🔧 Auto-fixing runtime error...');"
"components/ErrorBoundary.tsx",201,"console.log('⚠️ Runtime fix fallback triggered');"
"components/ErrorBoundary.tsx",289,"console.log('🤖 Attempting auto-fix for:', error.message);"
"components/ErrorBoundary.tsx",293,"console.log(`🔧 Applying ${fix.type} fix...`);"
"final-typescript-fix.js",10,"console.log('🚀 FINAL TYPESCRIPT ERROR CLEANUP\n');"
"final-typescript-fix.js",21,"console.log(`📊 Total errors: ${errorLines.length}\n`);"
"final-typescript-fix.js",34,"console.log(`📁 Files with errors: ${Object.keys(fileErrors).length}\n`);"
"final-typescript-fix.js",42,"console.log(`🔧 ${filePath} (${errors.length} errors)`);"
"final-typescript-fix.js",79,"console.log(`   ✅ Applied automatic fixes\n`);"
"final-typescript-fix.js",81,"console.log(`   ⚠️  No automatic fixes available\n`);"
"final-typescript-fix.js",84,"console.log(`   ❌ Error: ${error.message}\n`);"
"final-typescript-fix.js",88,"console.log(`\n${'='.repeat(60)}`);"
"final-typescript-fix.js",89,"console.log(`✨ Fixed ${filesFixed} files automatically\n`);"
"final-typescript-fix.js",92,"console.log('📋 Fixed files:');"
"final-typescript-fix.js",94,"console.log(`   - ${file} (${errors} errors)`);"
"final-typescript-fix.js",96,"console.log();"
"final-typescript-fix.js",100,"console.log('🔍 Running final TypeScript check...\n');"
"final-typescript-fix.js",113,"console.log(`${'='.repeat(60)}`);"
"final-typescript-fix.js",114,"console.log(`📊 FINAL RESULTS:`);"
"final-typescript-fix.js",115,"console.log(`   Before: ${errorLines.length} errors`);"
"final-typescript-fix.js",116,"console.log(`   After:  ${finalErrors} errors`);"
"final-typescript-fix.js",117,"console.log(`   Fixed:  ${improvement} errors (${percentImproved}% improvement)`);"
"final-typescript-fix.js",118,"console.log(`${'='.repeat(60)}\n`);"
"final-typescript-fix.js",121,"console.log('🎉🎉🎉 ZERO TYPESCRIPT ERRORS! PERFECT! 🎉🎉🎉\n');"
"final-typescript-fix.js",123,"console.log('🎯 Almost there! Less than 20 errors remaining!\n');"
"final-typescript-fix.js",125,"console.log('✅ Great progress! Under 50 errors!\n');"
"final-typescript-fix.js",128,"console.log('Could not count final errors\n');"
"analyze-imports.js",30,"console.log('==========================================');"
"analyze-imports.js",31,"console.log('COMPREHENSIVE IMPORT ANALYSIS');"
"analyze-imports.js",32,"console.log('==========================================\n');"
"analyze-imports.js",33,"console.log(`Total files: ${files.length}\n`);"
"analyze-imports.js",106,"console.log('==========================================');"
"analyze-imports.js",107,"console.log('IMPORT STATISTICS');"
"analyze-imports.js",108,"console.log('==========================================\n');"
"analyze-imports.js",110,"console.log(`External packages: ${importStats.external.size}`);"
"analyze-imports.js",111,"console.log(`Relative imports: ${importStats.relative.length}`);"
"analyze-imports.js",112,"console.log(`Absolute imports (@/): ${importStats.absolute.length}`);"
"analyze-imports.js",113,"console.log(`Node builtins: ${importStats.nodeBuiltin.size}\n`);"
"analyze-imports.js",115,"console.log('==========================================');"
"analyze-imports.js",116,"console.log('TOP 20 EXTERNAL PACKAGES');"
"analyze-imports.js",117,"console.log('==========================================\n');"
"analyze-imports.js",125,"console.log(`${status} ${pkg.padEnd(40)} (${count} imports)`);"
"analyze-imports.js",128,"console.log('\n==========================================');"
"analyze-imports.js",129,"console.log('NODE BUILTIN MODULES');"
"analyze-imports.js",130,"console.log('==========================================\n');"
"analyze-imports.js",133,"console.log(`  - ${mod}`);"
"analyze-imports.js",136,"console.log('\n==========================================');"
"analyze-imports.js",137,"console.log('ISSUES FOUND');"
"analyze-imports.js",138,"console.log('==========================================\n');"
"analyze-imports.js",142,"console.log(`❌ MISSING PACKAGES (${importStats.missing.length} imports)`);"
"analyze-imports.js",143,"console.log('Packages imported but not in package.json:\n');"
"analyze-imports.js",152,"console.log(`  ${pkg} (${files.length} files)`);"
"analyze-imports.js",153,"files.slice(0, 3).forEach(f => console.log(`    - ${f}`));"
"analyze-imports.js",154,"if (files.length > 3) console.log(`    ... and ${files.length - 3} more`);"
"analyze-imports.js",156,"console.log('');"
"analyze-imports.js",158,"console.log('✅ All external packages are in package.json\n');"
"analyze-imports.js",163,"console.log(`❌ BROKEN RELATIVE IMPORTS (${importStats.broken.length})`);"
"analyze-imports.js",164,"console.log('Files that may not exist:\n');"
"analyze-imports.js",167,"console.log(`  ${file}:${line}`);"
"analyze-imports.js",168,"console.log(`    Import: ${path}`);"
"analyze-imports.js",172,"console.log(`  ... and ${importStats.broken.length - 10} more\n`);"
"analyze-imports.js",175,"console.log('✅ No broken relative imports found\n');"
"analyze-imports.js",178,"console.log('==========================================');"
"analyze-imports.js",179,"console.log('SUMMARY');"
"analyze-imports.js",180,"console.log('==========================================\n');"
"analyze-imports.js",185,"console.log('✅ All imports are accurate and valid!');"
"analyze-imports.js",187,"console.log(`⚠️  Found ${totalIssues} potential issues:`);"
"analyze-imports.js",188,"console.log(`   - ${importStats.missing.length} missing packages`);"
"analyze-imports.js",189,"console.log(`   - ${importStats.broken.length} broken relative imports`);"
"analyze-imports.js",192,"console.log('\n==========================================\n');"
"smart-merge-conflicts.ts",129,"console.log('  → Keeping PR #84 enhancements (ours)');"
"smart-merge-conflicts.ts",135,"console.log('  → Merging both sides (complex)');"
"smart-merge-conflicts.ts",146,"console.log('  → Keeping main\'s business logic (theirs)');"
"smart-merge-conflicts.ts",151,"console.log('  → Keeping theirs (has enhancements)');"
"smart-merge-conflicts.ts",157,"console.log(`❌ File not found: ${filePath}`);"
"smart-merge-conflicts.ts",165,"console.log(`✓ No conflicts: ${filePath}`);"
"smart-merge-conflicts.ts",169,"console.log(`\n🔧 Resolving: ${filePath}`);"
"smart-merge-conflicts.ts",170,"console.log(`   Found ${parsed.conflicts.length} conflict(s)`);"
"smart-merge-conflicts.ts",175,"console.log(`   Conflict ${i + 1}/${parsed.conflicts.length}:`);"
"smart-merge-conflicts.ts",184,"console.log(`✅ Resolved: ${filePath}`);"
"smart-merge-conflicts.ts",216,"console.log('==========================================');"
"smart-merge-conflicts.ts",217,"console.log('Smart Conflict Resolution for PR #84');"
"smart-merge-conflicts.ts",218,"console.log('==========================================\n');"
"smart-merge-conflicts.ts",238,"console.log(`❌ Error resolving ${file}: ${error.message}`);"
"smart-merge-conflicts.ts",243,"console.log('\n==========================================');"
"smart-merge-conflicts.ts",244,"console.log('Summary');"
"smart-merge-conflicts.ts",245,"console.log('==========================================');"
"smart-merge-conflicts.ts",246,"console.log(`✅ Auto-resolved: ${resolved}`);"
"smart-merge-conflicts.ts",247,"console.log(`⚠️  Needs review: ${needsReview}`);"
"smart-merge-conflicts.ts",248,"console.log(`❌ Failed: ${failed}`);"
"smart-merge-conflicts.ts",249,"console.log('');"
"smart-merge-conflicts.ts",252,"console.log('Files with ""TODO: Review this merge"" comments need manual review.');"
"smart-merge-conflicts.ts",253,"console.log('Search for this comment in your editor.');"
"smart-merge-conflicts.ts",257,"console.log('\nNext steps:');"
"smart-merge-conflicts.ts",258,"console.log('1. Review changes: git diff');"
"smart-merge-conflicts.ts",259,"console.log('2. Stage changes: git add .');"
"smart-merge-conflicts.ts",260,"console.log('3. Commit: git commit -m ""chore: resolve merge conflicts""');"
"smart-merge-conflicts.ts",261,"console.log('4. Push: git push origin fix/consolidation-guardrails');"
"test-mongodb-comprehensive.js",13,"console.log('🔌 Testing MongoDB Connection...');"
"test-mongodb-comprehensive.js",15,"console.log('✅ Connected to MongoDB');"
"test-mongodb-comprehensive.js",20,"console.log('\n📚 Testing Collections...');"
"test-mongodb-comprehensive.js",22,"console.log(`✅ Found ${collections.length} collections:`);"
"test-mongodb-comprehensive.js",23,"collections.forEach(c => console.log(`  - ${c.name}`));"
"test-mongodb-comprehensive.js",28,"console.log('\n🔍 Testing Indexes...');"
