Category,Type,File,Line,Code
"runtimeErrors","Console Error","scripts/enhance-api-routes.js",359,"main().catch(console.error);"
"runtimeErrors","Process Exit","scripts/verify.ts",28,"process.exit(1);"
"runtimeErrors","Console Error","scripts/server-fixed.js",71,"console.error(err.stack);"
"runtimeErrors","Console Error","scripts/create-test-data.js",22,"console.error('❌ DEFAULT_PASSWORD environment variable is required');"
"runtimeErrors","Console Error","scripts/create-test-data.js",23,"console.error('💡 Set it with: export DEFAULT_PASSWORD=""your-secure-password""');"
"runtimeErrors","Process Exit","scripts/create-test-data.js",24,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/create-test-data.js",136,"process.exit(0);"
"runtimeErrors","Console Error","scripts/create-test-data.js",138,"console.error('❌ Error creating test data:', error);"
"runtimeErrors","Process Exit","scripts/create-test-data.js",139,"process.exit(1);"
"runtimeErrors","Console Error","scripts/add-database-indexes.js",162,"console.error('❌ Error creating database indexes:', error);"
"runtimeErrors","Process Exit","scripts/add-database-indexes.js",163,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/add-database-indexes.js",167,"process.exit(0);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",182,"console.error(`❌ ERROR: ${filePath}`, error.message);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",193,"console.error('Error finding routes:', error);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",254,"main().catch(console.error);"
"runtimeErrors","Process Exit","scripts/seedData.js",23,"process.exit(1);"
"runtimeErrors","Console Error","scripts/seedData.js",293,"console.error('❌ Seeding failed:', error);"
"runtimeErrors","Process Exit","scripts/seedData.js",297,"process.exit(0);"
"runtimeErrors","Process Exit","scripts/production-check.js",206,"process.exit(ready ? 0 : 1);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",8,"process.exit(0);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",12,"process.exit(0);"
"runtimeErrors","Console Error","scripts/setup-indexes.ts",14,"console.error('❌ Index creation failed:', error);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",15,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-html-entities.js",62,"console.error(`❌ Error processing ${filePath}:`, error.message);"
"runtimeErrors","Process Exit","scripts/seedMarketplace.ts",149,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seedMarketplace.ts",153,"console.error(error);"
"runtimeErrors","Process Exit","scripts/seedMarketplace.ts",154,"process.exit(1);"
"runtimeErrors","Console Error","scripts/serve-frontend.js",31,"console.error('Proxy error:', err.message);"
"runtimeErrors","Console Error","scripts/create-file.ts",80,"console.error(result.message);"
"runtimeErrors","Process Exit","scripts/test-all.ts",102,"process.exit(success ? 0 : 1);"
"runtimeErrors","Console Error","scripts/test-mongodb-atlas.js",13,"console.error('❌ FATAL: Invalid MONGODB_URI in .env.local');"
"runtimeErrors","Process Exit","scripts/test-mongodb-atlas.js",14,"process.exit(1);"
"runtimeErrors","Console Error","scripts/test-mongodb-atlas.js",52,"console.error('\n❌ CONNECTION FAILED:', error.message);"
"runtimeErrors","Process Exit","scripts/test-mongodb-atlas.js",53,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/seed-aqar-properties.ts",58,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-aqar-properties.ts",60,"console.error(e);"
"runtimeErrors","Process Exit","scripts/seed-aqar-properties.ts",61,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-null-property-codes.js",68,"console.error('❌ Error fixing property codes:', error);"
"runtimeErrors","Process Exit","scripts/fix-null-property-codes.js",69,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/fix-null-property-codes.js",73,"process.exit(0);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",156,"console.error(""🔍 VERBOSE MODE - Detailed logging enabled"");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",157,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",160,"console.error(""📋 Options:"", JSON.stringify(opts, null, 2));"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",161,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",164,"console.error(""🎯 Pattern:"", pattern);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",165,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",169,"console.error(`🔎 Searching for files matching: ${p}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",182,"console.error(`   Found ${matches.length} file(s)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",185,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",189,"console.error(`❌ ${msg}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",195,"console.error(`📁 Processing ${files.size} file(s)...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",196,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",203,"console.error(`📄 File: ${file}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",205,"console.error(`   📖 Reading file...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",207,"console.error(`   📏 Original size: ${original.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",208,"console.error(`   🔍 Searching for pattern...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",211,"console.error(`   ✨ Found ${count} match(es)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",214,"console.error(`   ⏭️  Skipping (no matches)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",216,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",220,"console.error(`   📏 New size: ${result.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",221,"console.error(`   📊 Size change: ${result.length - original.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",225,"console.error(`   💾 Creating backup...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",227,"console.error(`   ✅ Backup created: ${backupPath}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",231,"console.error(`   ✍️  Writing to disk...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",235,"console.error(`   ✅ Write completed in ${afterWrite - beforeWrite}ms`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",240,"console.error(`   ✅ Write verified - content matches`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",242,"console.error(`   ⚠️  WARNING: Write verification failed!`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",243,"console.error(`      Expected length: ${result.length}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",244,"console.error(`      Actual length: ${verification.length}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",247,"console.error(`   🏃 DRY-RUN: Skipping write`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",254,"console.error(`   ❌ ERROR: ${error.message || String(err)}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",258,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",270,"console.error(""📊 SUMMARY:"");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",271,"console.error(`   Success: ${success}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",272,"console.error(`   Total files: ${files.size}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",273,"console.error(`   Total replacements: ${totalReplacements}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",274,"console.error(`   Errors: ${fileErrors}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",275,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",296,"console.error(`💥 FATAL ERROR: ${msg}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",297,"console.error(err.stack);"
"runtimeErrors","Process Exit","scripts/fix-duplicate-keys.js",142,"process.exit(0);"
"runtimeErrors","Console Error","scripts/generate-marketplace-bible.js",76,"console.error(`[${correlationId}] Forced write failure:`, error.message);"
"runtimeErrors","Console Error","scripts/generate-marketplace-bible.js",93,"console.error(`[${correlationId}] Failed to generate marketplace bible:`, message);"
"runtimeErrors","Console Error","scripts/copilot-index.ts",77,"console.error('Usage: tsx scripts/copilot-index.ts ""docs/**/*.md""');"
"runtimeErrors","Process Exit","scripts/copilot-index.ts",78,"process.exit(1);"
"runtimeErrors","Console Error","scripts/copilot-index.ts",85,"console.error(error);"
"runtimeErrors","Process Exit","scripts/copilot-index.ts",86,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-workorder-index.js",90,"console.error('❌ Migration failed:', error);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",91,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",103,"process.exit(0);"
"runtimeErrors","Console Error","scripts/fix-workorder-index.js",105,"console.error('💥 Migration script failed:', error);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",106,"process.exit(1);"
"runtimeErrors","Console Error","scripts/security-migration.js",130,"// Remove console.log, console.error, console.warn statements"
"runtimeErrors","Process Exit","scripts/security-migration.js",393,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-imports-now.ts",26,"console.error(`Failed to process ${file}:`, error?.message || String(e));"
"runtimeErrors","Console Error","scripts/fix-imports-now.ts",27,"if (error?.stack) console.error(error.stack);"
"runtimeErrors","Console Error","scripts/create-project-text-index.js",58,"console.error('✗ Error:', error.message);"
"runtimeErrors","Process Exit","scripts/create-project-text-index.js",59,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/verify-api.ts",27,"process.exit(0);"
"runtimeErrors","Console Error","scripts/verify-api.ts",37,"console.error(`❌ ${m} ${res.status} ${url}`);"
"runtimeErrors","Console Error","scripts/verify-api.ts",43,"console.error(`❌ ${m} ERR ${url}`, e);"
"runtimeErrors","Process Exit","scripts/verify-api.ts",47,"if (failures) process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-tsx-entities.js",45,"console.error(`❌ Error processing ${filePath}:`, error.message);"
"runtimeErrors","Process Exit","scripts/mongo-check.ts",4,"process.exit(0);"
"runtimeErrors","Console Error","scripts/mongo-check.ts",18,"console.error(""MongoDB ping FAILED ❌"", e);"
"runtimeErrors","Process Exit","scripts/mongo-check.ts",19,"process.exit(1);"
"runtimeErrors","Console Error","app/work-orders/[id]/parts/page.tsx",42,"console.error('Failed to search parts:', error);"
"runtimeErrors","Console Error","app/fm/invoices/page.tsx",264,"console.error('Send error:', error);"
"runtimeErrors","Console Error","app/fm/assets/page.tsx",178,"console.error('Delete error:', error);"
"runtimeErrors","Console Error","app/logout/page.tsx",34,"console.error('Logout error:', error);"
"runtimeErrors","Console Error","app/careers/page.tsx",339,"console.error('Application submission error:', error);"
"runtimeErrors","Console Error","app/api/admin/discounts/route.ts",74,"console.error('Discount fetch failed:', error);"
"runtimeErrors","Console Error","app/api/admin/discounts/route.ts",117,"console.error('Discount update failed:', error);"
"runtimeErrors","Console Error","app/api/admin/price-tiers/route.ts",86,"console.error('Price tier fetch failed:', error);"
"runtimeErrors","Console Error","app/api/admin/price-tiers/route.ts",138,"console.error('Price tier creation failed:', error);"
"runtimeErrors","Console Error","app/api/tenants/route.ts",118,"console.error('POST /api/tenants error:', error);"
"runtimeErrors","Console Error","app/api/tenants/route.ts",169,"console.error('GET /api/tenants error:', error);"
"runtimeErrors","Console Error","app/api/billing/subscribe/route.ts",153,"console.error('Subscription creation failed:', error);"
"runtimeErrors","Console Error","app/api/invoices/[id]/route.ts",134,"console.error(""ZATCA generation failed:"", error);"
"runtimeErrors","Console Error","app/api/invoices/[id]/route.ts",248,"console.error('Invoice DELETE error:', error);"
"runtimeErrors","Console Error","app/api/invoices/route.ts",186,"console.error('[POST /api/invoices] Error creating invoice:', {"
"runtimeErrors","Console Error","app/api/invoices/route.ts",260,"console.error('[GET /api/invoices] Error fetching invoices:', {"
"runtimeErrors","Console Error","app/api/health/database/route.ts",56,"console.error('Database health check failed:', error);"
"runtimeErrors","Console Error","app/api/contracts/route.ts",96,"console.error('Contract creation failed:', error);"
"runtimeErrors","Console Error","app/api/work-orders/import/route.ts",92,"console.error(`[${correlationId}] Work order import error for row ${i + 1}:`, error);"
"runtimeErrors","Console Error","app/api/search/route.ts",232,"console.error('Search API error:', error);"
"runtimeErrors","Console Error","app/api/auth/me/route.ts",96,"console.error('Get current user error:', error);"
"runtimeErrors","Console Error","app/api/copilot/chat/route.ts",183,"console.error(""Copilot chat error:"", error);"
"runtimeErrors","Console Error","app/api/vendors/route.ts",101,"console.error('[POST /api/vendors] Error creating vendor:', {"
"runtimeErrors","Console Error","app/api/vendors/route.ts",164,"console.error('[GET /api/vendors] Error fetching vendors:', {"
"runtimeErrors","Console Error","app/api/qa/health/route.ts",61,"console.error('Database health check failed:', error);"
"runtimeErrors","Console Error","app/api/qa/alert/route.ts",52,"console.error('Failed to process QA alert:', error);"
"runtimeErrors","Console Error","app/api/qa/alert/route.ts",75,"console.error('Failed to fetch QA alerts:', error);"
"runtimeErrors","Console Error","app/api/qa/log/route.ts",53,"console.error('Failed to log QA event:', error);"
"runtimeErrors","Console Error","app/api/qa/log/route.ts",88,"console.error('Failed to fetch QA logs:', error);"
"runtimeErrors","Console Error","app/api/qa/reconnect/route.ts",43,"console.error('❌ Database reconnection failed:', error);"
"runtimeErrors","Console Error","app/api/properties/route.ts",116,"console.error('[POST /api/properties] Error creating property:', {"
"runtimeErrors","Console Error","app/api/properties/route.ts",191,"console.error(`[${correlationId}] Properties fetch failed:`, error);"
"runtimeErrors","Console Error","app/api/assets/route.ts",114,"console.error('POST /api/assets error:', error);"
"runtimeErrors","Console Error","app/api/assets/route.ts",187,"console.error('GET /api/assets error:', error);"
"runtimeErrors","Console Error","app/api/payments/callback/route.ts",65,"console.error('Invoice not found for payment callback:', cart_id);"
"runtimeErrors","Console Error","app/api/payments/callback/route.ts",118,"console.error('Payment callback error:', error);"
"runtimeErrors","Console Error","app/api/payments/paytabs/route.ts",112,"console.error('PayTabs error:', error);"
"runtimeErrors","Console Error","app/api/projects/[id]/route.ts",77,"console.error('GET /api/projects/[id] error:', error);"
"runtimeErrors","Console Error","app/api/projects/route.ts",106,"console.error('[POST /api/projects] Error creating project:', {"
"runtimeErrors","Console Error","app/api/projects/route.ts",165,"console.error(`[${correlationId}] Projects fetch failed:`, error);"
"runtimeErrors","Console Error","app/api/ats/applications/[id]/route.ts",46,"console.error('Application fetch error:', error);"
"runtimeErrors","Console Error","app/api/ats/applications/[id]/route.ts",83,"console.error('Application update error:', error);"
"runtimeErrors","Console Error","app/api/ats/public-post/route.ts",103,"console.error(""Public post error:"", error);"
"runtimeErrors","Console Error","app/api/ats/jobs/[id]/apply/route.ts",107,"console.error('Resume save failed:', err);"
"runtimeErrors","Console Error","app/api/ats/jobs/[id]/apply/route.ts",234,"console.error('Job application error:', error);"
"runtimeErrors","Console Error","app/api/ats/jobs/[id]/publish/route.ts",50,"console.error('Job publish error:', error);"
"runtimeErrors","Console Error","app/api/ats/jobs/route.ts",69,"console.error('Jobs list error:', error);"
"runtimeErrors","Console Error","app/api/ats/jobs/route.ts",110,"console.error('Job creation error:', error);"
"runtimeErrors","Console Error","app/api/ats/convert-to-employee/route.ts",84,"console.error('Convert to employee error:', error);"
"runtimeErrors","Console Error","app/api/ats/moderation/route.ts",59,"console.error('Moderation error:', error);"
"runtimeErrors","Console Error","app/api/slas/route.ts",156,"console.error('SLA creation failed:', error);"
"runtimeErrors","Console Error","app/api/slas/route.ts",215,"console.error('Failed to fetch SLAs:', error);"
"runtimeErrors","Console Error","app/api/integrations/linkedin/apply/route.ts",90,"console.error('LinkedIn apply error:', error);"
"runtimeErrors","Console Error","app/api/marketplace/orders/route.ts",65,"console.error('Marketplace orders fetch failed', error);"
"runtimeErrors","Console Error","app/api/marketplace/cart/route.ts",59,"console.error('Marketplace cart fetch failed', error);"
"runtimeErrors","Console Error","app/api/marketplace/cart/route.ts",116,"console.error('Marketplace add to cart failed', error);"
"runtimeErrors","Console Error","app/api/marketplace/search/route.ts",98,"console.error('Marketplace search failed', error);"
"runtimeErrors","Console Error","app/api/marketplace/vendor/products/route.ts",329,"console.error('Vendor product creation error:', error);"
"runtimeErrors","Console Error","app/api/marketplace/categories/route.ts",64,"console.error('Failed to fetch marketplace categories', error);"
"runtimeErrors","Console Error","app/api/marketplace/products/route.ts",94,"console.error('Marketplace products list failed', error);"
"runtimeErrors","Console Error","app/api/marketplace/products/route.ts",137,"console.error('Marketplace product creation failed:', error);"
"runtimeErrors","Console Error","app/api/marketplace/products/[slug]/route.ts",54,"console.error('Failed to load product details', error);"
"runtimeErrors","Console Error","app/api/kb/search/route.ts",132,"console.error('kb/search error', err);"
"runtimeErrors","Console Error","app/api/kb/ingest/route.ts",55,"console.error('kb/ingest error', err);"
"runtimeErrors","Console Error","app/api/owners/groups/assign-primary/route.ts",80,"console.error('Owner group assignment failed:', error);"
"runtimeErrors","Console Error","app/api/public/rfqs/route.ts",180,"console.error('Public RFQ fetch error:', error);"
"runtimeErrors","Console Error","app/api/careers/apply/route.ts",181,"console.error('🚨 Job application error:', error);"
"runtimeErrors","Console Error","app/api/careers/apply/route.ts",189,"console.error('Job application error details:', error.message, error.stack);"
"runtimeErrors","Console Error","app/api/benchmarks/compare/route.ts",70,"console.error('Benchmark comparison failed:', error);"
"runtimeErrors","Console Error","app/api/support/incidents/route.ts",106,"console.error('Rate limiting failed:', error);"
"runtimeErrors","Console Error","app/api/support/tickets/route.ts",77,"console.error('Support ticket creation failed:', error);"
"runtimeErrors","Console Error","app/api/support/tickets/route.ts",116,"console.error('Support tickets query failed:', error);"
"runtimeErrors","Console Error","app/api/support/welcome-email/route.ts",194,"console.error('❌ SendGrid error:', error);"
"runtimeErrors","Console Error","app/api/support/welcome-email/route.ts",222,"console.error(`[${correlationId}] Welcome email error:`, error);"
"runtimeErrors","Console Error","app/api/support/welcome-email/route.ts",290,"console.error('Error querying email status:', error);"
"runtimeErrors","Console Error","app/api/feeds/indeed/route.ts",91,"console.error('Failed to fetch jobs:', error);"
"runtimeErrors","Console Error","app/api/help/articles/[id]/route.ts",69,".catch((e) => console.error(`Failed to trigger KB ingest for article ${article.slug}:`, e));"
"runtimeErrors","Console Error","app/api/help/articles/[id]/route.ts",80,"console.error('PATCH /api/help/articles/[id] failed', _err);"
"runtimeErrors","Console Error","app/api/help/articles/route.ts",172,"console.error('Error fetching help articles:', error);"
"runtimeErrors","Console Error","app/api/help/ask/route.ts",191,"} catch (e) { console.error('Vector search failed, falling back to lexical search:', e); }"
"runtimeErrors","Console Error","app/api/help/ask/route.ts",238,"console.error('help/ask error', { correlationId, error: _err });"
"runtimeErrors","Console Error","app/api/help/ask/route.ts",266,"console.error('Failed to initialize Redis client:', err);"
"runtimeErrors","Console Error","app/api/help/ask/route.ts",291,"console.error('Redis rate limit check failed, falling back to in-memory:', _err);"
"runtimeErrors","Console Error","app/api/finance/invoices/route.ts",86,"console.error('[GET /api/finance/invoices] Error fetching invoices:', {"
"runtimeErrors","Console Error","app/api/finance/invoices/route.ts",148,"console.error('[POST /api/finance/invoices] Error creating invoice:', {"
"runtimeErrors","Console Error","test-e2e-comprehensive.js",25,"console.error(`❌ ${name}: ${err.message}`);"
"runtimeErrors","Process Exit","test-e2e-comprehensive.js",216,"process.exit(failedTests > 0 ? 1 : 0);"
"runtimeErrors","Console Error","test-e2e-comprehensive.js",220,"console.error('\n💥 FATAL ERROR:', err);"
"runtimeErrors","Process Exit","test-e2e-comprehensive.js",221,"process.exit(1);"
"runtimeErrors","Process Exit","test_mongodb.js",43,"testMongoConnection().then(success => process.exit(success ? 0 : 1));"
"runtimeErrors","Process Exit","test-auth.js",227,"process.exit(failed === 0 ? 0 : 1);"
"runtimeErrors","Process Exit","test-auth.js",233,"process.exit(1);"
"runtimeErrors","Console Error","test-mongodb-comprehensive.js",205,"console.error('❌ MONGODB_URI environment variable not set');"
"runtimeErrors","Process Exit","test-mongodb-comprehensive.js",206,"process.exit(1);"
"runtimeErrors","Process Exit","test-mongodb-comprehensive.js",225,"process.exit(0);"
"runtimeErrors","Console Error","test-mongodb-comprehensive.js",227,"console.error('\n❌ TEST FAILED:', err.message);"
"runtimeErrors","Console Error","test-mongodb-comprehensive.js",228,"console.error(err.stack);"
"runtimeErrors","Process Exit","test-mongodb-comprehensive.js",230,"process.exit(1);"
"runtimeErrors","Console Error","public/ui-bootstrap.js",109,"console.error(""Login failed:"", error);"
"runtimeErrors","Console Error","public/ui-bootstrap.js",191,"console.error('Login error:', error);"
"runtimeErrors","Console Error","public/js/saudi-mobile-optimizations.js",366,"console.error('Failed to sync offline data:', error);"
"runtimeErrors","Console Error","public/app.js",87,"console.error('❌ Login error:', error);"
"runtimeErrors","Console Error","public/app.js",186,"console.error('❌ Failed to load dashboard data:', error);"
"runtimeErrors","Console Error","public/app.js",281,"console.error('❌ Error:', message);"
"runtimeErrors","Console Error","public/sw.js",100,"console.error('[SW] Failed to cache assets:', error);"
"runtimeErrors","Console Error","public/sw.js",194,"console.error('[SW] Request failed:', error);"
"runtimeErrors","Console Error","public/sw.js",215,"console.error('[SW] Network request failed:', error);"
"runtimeErrors","Console Error","public/sw.js",258,"console.error('[SW] Background fetch failed:', error);"
"runtimeErrors","Console Error","public/sw.js",525,"console.error('[SW] Font request failed:', error);"
"runtimeErrors","Console Error","public/sw.js",587,"console.error('[SW] Background sync error:', error);"
"runtimeErrors","Console Error","server/utils/errorResponses.ts",101,"console.error('Internal server error:', {"
"runtimeErrors","Console Error","server/utils/errorResponses.ts",140,"console.error('Unhandled API error:', {"
"runtimeErrors","Console Error","server/utils/errorResponses.ts",151,"console.error('Unknown error type:', error);"
"runtimeErrors","Console Error","server/middleware/withAuthRbac.ts",23,"console.error('Failed to parse x-user header:', e);"
"runtimeErrors","Console Error","server/copilot/audit.ts",31,"console.error(""Failed to record copilot audit"", error);"
"runtimeErrors","Console Error","tests/setup.ts",76,"console.error('Unhandled Rejection at:', promise, 'reason:', reason);"
"runtimeErrors","Console Error","tests/unit/components/ErrorBoundary.test.tsx",141,"(console.error as ReturnType<typeof vi.fn>).mockRestore?.();"
"runtimeErrors","Console Error","tests/paytabs.test.ts",324,"expect(console.error).toHaveBeenCalled();"
"runtimeErrors","Console Error","tests/api/marketplace/search.route.test.ts",15,"const originalConsoleError = console.error;"
"runtimeErrors","Console Error","tests/api/marketplace/search.route.test.ts",19,"console.error = vi.fn();"
"runtimeErrors","Console Error","tests/api/marketplace/search.route.test.ts",23,"console.error = originalConsoleError;"
"runtimeErrors","Console Error","tests/api/marketplace/search.route.impl.ts",100,"console.error('search error', error);"
"runtimeErrors","Console Error","tools/wo-smoke.ts",19,"console.error(""❌ ERR"", res.status, body);"
"runtimeErrors","Console Error","tools/wo-smoke.ts",77,"console.error(""❌ Test failed:"", e);"
"runtimeErrors","Process Exit","tools/wo-smoke.ts",78,"process.exit(1);"
"securityErrors","Token in LocalStorage","components/fm/__tests__/WorkOrdersView.test.tsx",368,"window.localStorage.setItem('fixzit_token', 'tkn-123');"
"securityErrors","Hardcoded Password","lib/auth.test.ts",74,"const password = 'P@ssw0rd!';"
"securityErrors","Hardcoded Secret","lib/auth.test.ts",149,"process.env.JWT_SECRET = 'fixed-secret';"
"securityErrors","Dangerous HTML","analyze-system-errors.js",99,"{ pattern: /dangerouslySetInnerHTML/g, type: 'Dangerous HTML' },"
"securityErrors","Dangerous HTML","qa/tests/07-help-article-page-code.spec.ts",75,"test(""renders content via dangerouslySetInnerHTML with await renderMarkdown(a.content)"", async () => {"
"securityErrors","Dangerous HTML","qa/tests/07-help-article-page-code.spec.ts",76,"expect(code).toMatch(/dangerouslySetInnerHTML\s*=\s*\{\{\s*__html\s*:\s*await\s+renderMarkdown\(\s*a\.content\s*\)\s*\}\}/);"
"securityErrors","Hardcoded Secret","scripts/server.js",104,"if (!process.env.JWT_SECRET) process.env.JWT_SECRET = 'dev-jwt-secret-fixzit-2024';"
"securityErrors","Hardcoded Secret","scripts/server.js",105,"if (!process.env.REFRESH_TOKEN_SECRET) process.env.REFRESH_TOKEN_SECRET = 'dev-refresh-secret-fixzit-2024';"
"securityErrors","Eval Usage","scripts/scanner.js",213,"{ pattern: /eval\s*\(/g, issue: 'eval() usage detected', severity: Severity.CRITICAL },"
"securityErrors","Hardcoded Secret","scripts/test-auth-fix.js",6,"process.env.JWT_SECRET = 'test-secret-key-change-in-production';"
"securityErrors","Hardcoded Password","scripts/create-test-data.js",23,"console.error('💡 Set it with: export DEFAULT_PASSWORD=""your-secure-password""');"
"securityErrors","Dangerous HTML","app/cms/[slug]/page.tsx",45,"dangerouslySetInnerHTML={{ __html: await renderMarkdown(page.content) }}"
"securityErrors","Dangerous HTML","app/help/[slug]/page.tsx",47,"dangerouslySetInnerHTML={{ __html: await renderMarkdownSanitized(a.content) }}"
"securityErrors","Hardcoded Password","public/ui-bootstrap.js",92,"window.loginToBackend = async function(email = ""admin@test.com"", password = ""password123"") {"
"securityErrors","Token in LocalStorage","public/ui-bootstrap.js",103,"localStorage.setItem(""token"", data.token);"
"securityErrors","Token in LocalStorage","public/app.js",75,"localStorage.setItem('fixzit_token', this.token);"
"securityErrors","Token in LocalStorage","tests/unit/components/SupportPopup.test.tsx",165,"window.localStorage.setItem(""x-user"", ""user-token"");"
"configErrors","Fallback Env Variable","components/AutoIncidentReporter.tsx",9,"const enabled = String(process.env.NEXT_PUBLIC_ENABLE_INCIDENTS || 'true') !== 'false';"
"configErrors","Fallback Env Variable","components/marketplace/CatalogView.tsx",86,"const DEFAULT_TENANT = process.env.NEXT_PUBLIC_MARKETPLACE_TENANT || 'demo-tenant';"
"configErrors","Fallback Env Variable","src/server/models/AtsSettings.ts",68,"const targetOrg = orgId || process.env.NEXT_PUBLIC_ORG_ID || 'fixzit-platform';"
"configErrors","Fallback Env Variable","lib/mongo.ts",44,"const uri = process.env.MONGODB_URI || 'mongodb://localhost:27017';"
"configErrors","Fallback Env Variable","lib/mongo.ts",45,"const dbName = process.env.MONGODB_DB || 'fixzit';"
"configErrors","Fallback Env Variable","lib/storage/s3.ts",4,"const REGION = process.env.AWS_REGION || 'us-east-1';"
"configErrors","Fallback Env Variable","lib/storage/s3.ts",5,"const BUCKET = process.env.AWS_S3_BUCKET || '';"
"configErrors","Fallback Env Variable","lib/paytabs/config.ts",21,"baseUrl: process.env.PAYTABS_BASE_URL || 'https://secure.paytabs.sa',"
"configErrors","Fallback Env Variable","lib/paytabs.config.ts",9,"baseUrl: process.env.PAYTABS_BASE_URL || 'https://secure.paytabs.sa'"
"configErrors","Fallback Env Variable","lib/edge-auth-middleware.ts",23,"const secret = process.env.JWT_SECRET || 'dev-secret';"
"configErrors","Fallback Env Variable","lib/paytabs.js",28,"profileId: process.env.PAYTABS_PROFILE_ID || '',"
"configErrors","Fallback Env Variable","lib/paytabs.js",29,"serverKey: process.env.PAYTABS_SERVER_KEY || '',"
"configErrors","Fallback Env Variable","lib/marketplace/context.ts",78,"const tenantKey = (headerOrg || cookieOrg || (payload as Record<string, unknown> | undefined)?.tenantId || process.env.MARKETPLACE_DEFAULT_TENANT || '"
"configErrors","Fallback Env Variable","lib/mongodb-unified.ts",9,"const MONGODB_DB = process.env.MONGODB_DB || 'fixzit';"
