Category,Type,File,Line,Code
"runtimeErrors","Console Error","lib/mongo.ts",103,"console.error('Database connection error:', {"
"runtimeErrors","Console Error","lib/paytabs/core.ts",132,"console.error('PayTabs error:', error);"
"runtimeErrors","Console Error","lib/paytabs/core.ts",163,"console.error('PayTabs verification error:', error);"
"runtimeErrors","Console Error","lib/aws-secrets.ts",41,"console.error(`Failed to retrieve secret ${secretName}:`, error);"
"runtimeErrors","Console Error","lib/auth.ts",38,"console.error(errorMessage);"
"runtimeErrors","Console Error","lib/auth.ts",41,"console.error('Authentication system cannot start without User model in production');"
"runtimeErrors","Process Exit","lib/auth.ts",42,"process.exit(1);"
"runtimeErrors","Console Error","lib/auth.ts",71,"console.error('🚨 FATAL: JWT_SECRET is not configured in production environment');"
"runtimeErrors","Console Error","lib/auth.ts",72,"console.error('🚨 Application cannot start without JWT_SECRET in production');"
"runtimeErrors","Console Error","lib/errors/secureErrorResponse.ts",87,"console.error('[Secure Error Handler]', {"
"runtimeErrors","Console Error","lib/zatca.ts",43,"console.error('QR Code generation error:', error);"
"runtimeErrors","Console Error","lib/edge-auth-middleware.ts",70,"console.error('Authentication error:', error);"
"runtimeErrors","Console Error","lib/paytabs.js",85,"console.error('PayTabs error:', error);"
"runtimeErrors","Console Error","lib/paytabs.js",108,"console.error('PayTabs verification error:', error);"
"runtimeErrors","Console Error","lib/marketplace/serverFetch.ts",89,"console.error('[MarketplaceFetch] request failed', errorPayload);"
"runtimeErrors","Console Error","lib/mongodb-unified.ts",64,"console.error('❌ MongoDB connection error:', error);"
"runtimeErrors","Console Error","lib/mongodb-unified.ts",90,"console.error('Database health check failed:', error);"
"runtimeErrors","Console Error","lib/paytabs.ts",119,"console.error('PayTabs error:', error);"
"runtimeErrors","Console Error","lib/paytabs.ts",146,"console.error('PayTabs verification error:', error);"
"runtimeErrors","Console Error","providers/Providers.test.tsx",36,"const ConsoleError = console.error;"
"runtimeErrors","Console Error","providers/Providers.test.tsx",39,"console.error = (...args: any[]) => {"
"runtimeErrors","Console Error","providers/Providers.test.tsx",48,"console.error = ConsoleError;"
"runtimeErrors","Console Error","packages/fixzit-souq-server/routes/marketplace.js",67,"console.error('Products fetch error:', error);"
"runtimeErrors","Console Error","packages/fixzit-souq-server/routes/auth.js",18,"console.error('MongoDB connection error:', error);"
"runtimeErrors","Console Error","packages/fixzit-souq-server/routes/auth.js",68,"console.error('Error initializing users:', error);"
"runtimeErrors","Console Error","packages/fixzit-souq-server/routes/auth.js",126,"console.error('Login error:', error);"
"runtimeErrors","Console Error","packages/fixzit-souq-server/routes/auth.js",170,"console.error('Auth check error:', error);"
"runtimeErrors","Console Error","packages/fixzit-souq-server/server.js",114,"console.error('Server error:', err);"
"runtimeErrors","Empty Catch Block","packages/fixzit-souq-server/server.js",122,"connectDatabase().catch(() => {});"
"runtimeErrors","Console Error","qa/AutoFixAgent.tsx",86,"haltAndHeal('console', rec.args?.[0]?.message || String(rec.args?.[0] || 'console.error'));"
"runtimeErrors","Console Error","qa/consoleHijack.ts",3,"const orig = { error: console.error, warn: console.warn, info: console.info };"
"runtimeErrors","Console Error","qa/consoleHijack.ts",8,"console.error = wrap('error');"
"runtimeErrors","Console Error","qa/consoleHijack.ts",11,"return () => { console.error = orig.error; console.warn = orig.warn; console.info = orig.info; };"
"runtimeErrors","Console Error","qa/tests/lib-paytabs.create-payment.custom-base.spec.ts",64,"// Stub console.error"
"runtimeErrors","Console Error","qa/tests/lib-paytabs.create-payment.custom-base.spec.ts",65,"const originalConsoleError = console.error;"
"runtimeErrors","Console Error","qa/tests/lib-paytabs.create-payment.custom-base.spec.ts",66,"console.error = (() => {}) as any;"
"runtimeErrors","Console Error","qa/tests/lib-paytabs.create-payment.custom-base.spec.ts",93,"console.error = originalConsoleError;"
"runtimeErrors","Console Error","scripts/verify-core.ts",50,"console.error('❌ Core verification failed:', error);"
"runtimeErrors","Process Exit","scripts/verify-core.ts",57,"process.exit(success ? 0 : 1);"
"runtimeErrors","Console Error","scripts/fix-eslint-errors.js",126,"console.error(`❌ Error processing ${filePath}: ${error.message}`);"
"runtimeErrors","Process Exit","scripts/ensure-indexes.ts",25,"process.exit(0);"
"runtimeErrors","Console Error","scripts/ensure-indexes.ts",27,"console.error('\n❌ Error creating indexes:', error);"
"runtimeErrors","Process Exit","scripts/ensure-indexes.ts",28,"process.exit(1);"
"runtimeErrors","Console Error","scripts/complete-scope-verification.js",261,"testAllEndpoints().catch(console.error);"
"runtimeErrors","Process Exit","scripts/replace.js",50,"process.exit(0);"
"runtimeErrors","Console Error","scripts/replace.js",54,"console.error('Error: Missing required arguments');"
"runtimeErrors","Process Exit","scripts/replace.js",56,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/replace.js",81,"process.exit(err.status || 1);"
"runtimeErrors","Console Error","scripts/analyze-project.js",723,"console.error('❌ Analysis failed:', error.message);"
"runtimeErrors","Console Error","scripts/analyze-project.js",724,"console.error('Stack trace:', error.stack);"
"runtimeErrors","Process Exit","scripts/analyze-project.js",725,"process.exit(1);"
"runtimeErrors","Console Error","scripts/phase1-truth-verifier.js",310,"console.error(""❌ Critical error:"", err.message);"
"runtimeErrors","Console Error","scripts/complete-system-audit.js",618,"scanner.runCompleteAudit().catch(console.error);"
"runtimeErrors","Console Error","scripts/reality-check.js",179,"console.error(""Error running verification:"", error);"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",24,"console.error('❌ Missing required environment variables:');"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",25,"missing.forEach(env => console.error(`   - ${env}`));"
"runtimeErrors","Process Exit","scripts/setup-production-db.ts",26,"process.exit(1);"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",32,"console.error('❌ Invalid MONGODB_URI format. Must start with mongodb:// or mongodb+srv://');"
"runtimeErrors","Process Exit","scripts/setup-production-db.ts",33,"process.exit(1);"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",42,"console.error('❌ MongoDB connection failed:', error);"
"runtimeErrors","Process Exit","scripts/setup-production-db.ts",43,"process.exit(1);"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",89,"console.error(`❌ Failed to create index on ${collection}:`, err.message || String(error));"
"runtimeErrors","Console Error","scripts/setup-production-db.ts",153,"console.error('💥 Production setup failed:', error);"
"runtimeErrors","Process Exit","scripts/setup-production-db.ts",154,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/deploy-db-verify.ts",274,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/deploy-db-verify.ts",277,"process.exit(0);"
"runtimeErrors","Console Error","scripts/deploy-db-verify.ts",309,"console.error('💥 Verification failed:', error);"
"runtimeErrors","Process Exit","scripts/deploy-db-verify.ts",310,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/property-owner-verification.js",372,"process.exit(percentage >= 80 ? 0 : 1);"
"runtimeErrors","Console Error","scripts/scan-hex.js",106,"console.error('❌ Error: Not a git repository or git not available');"
"runtimeErrors","Process Exit","scripts/scan-hex.js",107,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/scan-hex.js",163,"process.exit(0);"
"runtimeErrors","Console Error","scripts/scan-hex.js",168,"console.error('🚫 BANNED COLORS FOUND (MUST BE REPLACED):');"
"runtimeErrors","Console Error","scripts/scan-hex.js",169,"console.error('==========================================\n');"
"runtimeErrors","Console Error","scripts/scan-hex.js",172,"console.error(`  ❌ ${file}:${line}`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",173,"console.error(`     Found: ${color}`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",174,"console.error(`     Replace with: ${replacement}\n`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",180,"console.error('⚠️  OFF-PALETTE COLORS FOUND:');"
"runtimeErrors","Console Error","scripts/scan-hex.js",181,"console.error('=============================\n');"
"runtimeErrors","Console Error","scripts/scan-hex.js",191,"console.error(`  ${color} (${locations.length} occurrence${locations.length > 1 ? 's' : ''})`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",193,"console.error(`    - ${loc}`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",196,"console.error(`    ... and ${locations.length - 5} more`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",198,"console.error('');"
"runtimeErrors","Console Error","scripts/scan-hex.js",203,"console.error('❌ BRAND SCAN FAILED');"
"runtimeErrors","Console Error","scripts/scan-hex.js",204,"console.error('===================\n');"
"runtimeErrors","Console Error","scripts/scan-hex.js",205,"console.error(`   Banned colors: ${banned.length}`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",206,"console.error(`   Off-palette colors: ${violations.length}`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",207,"console.error(`   Total violations: ${banned.length + violations.length}\n`);"
"runtimeErrors","Console Error","scripts/scan-hex.js",209,"console.error('💡 Fix Options:');"
"runtimeErrors","Console Error","scripts/scan-hex.js",210,"console.error('   1. Replace with approved brand colors from WHITELIST');"
"runtimeErrors","Console Error","scripts/scan-hex.js",211,"console.error('   2. Use Tailwind theme tokens instead of hex');"
"runtimeErrors","Console Error","scripts/scan-hex.js",212,"console.error('   3. Add to whitelist if color is justified (requires approval)\n');"
"runtimeErrors","Console Error","scripts/scan-hex.js",214,"console.error('📚 See STRICT_GOVERNANCE.md for approved colors\n');"
"runtimeErrors","Process Exit","scripts/scan-hex.js",216,"process.exit(1);"
"runtimeErrors","Console Error","scripts/seed-cms.js",129,"console.error(`❌ Failed to seed ${page.slug}:`, await response.text());"
"runtimeErrors","Console Error","scripts/seed-cms.js",132,"console.error(`❌ Error seeding ${page.slug}:`, error);"
"runtimeErrors","Console Error","scripts/seed-cms.js",183,"console.error(`❌ Failed to seed ${article.slug}:`, await response.text());"
"runtimeErrors","Console Error","scripts/seed-cms.js",186,"console.error(`❌ Error seeding ${article.slug}:`, error);"
"runtimeErrors","Process Exit","scripts/seed-cms.js",198,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-cms.js",200,"console.error('❌ Seeding failed:', error);"
"runtimeErrors","Process Exit","scripts/seed-cms.js",201,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/auto-enhance-routes.js",170,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/security-audit.js",209,"process.exit(auditResults.criticalIssues > 0 ? 1 : 0);"
"runtimeErrors","Console Error","scripts/verify-routes.ts",36,"console.error(`❌ ${res.status} ${url}`);"
"runtimeErrors","Console Error","scripts/verify-routes.ts",42,"console.error(`❌ ERR ${url}`, e);"
"runtimeErrors","Console Error","scripts/verify-routes.ts",46,"console.error(`Route failures: ${failures}`);"
"runtimeErrors","Process Exit","scripts/verify-routes.ts",47,"process.exit(1);"
"runtimeErrors","Console Error","scripts/seed-marketplace.ts",94,"console.error('Failed to seed marketplace (MockDB)', error);"
"runtimeErrors","Console Error","scripts/fixzit-comprehensive-audit.js",534,"main().catch(console.error);"
"runtimeErrors","Console Error","scripts/test-mongo-connection.ts",78,"console.error('❌ Connection test failed:', error);"
"runtimeErrors","Process Exit","scripts/test-mongo-connection.ts",104,"process.exit(results.success ? 0 : 1);"
"runtimeErrors","Process Exit","scripts/verification-checkpoint.js",215,"process.exit(result ? 0 : 1);"
"runtimeErrors","Process Exit","scripts/test-data.js",75,"process.exit(0);"
"runtimeErrors","Console Error","scripts/test-data.js",77,"console.error('Error creating test data:', error);"
"runtimeErrors","Process Exit","scripts/test-data.js",78,"process.exit(1);"
"runtimeErrors","Console Error","scripts/unified-audit-system.js",291,"console.error('❌ Audit failed:', error.message);"
"runtimeErrors","Console Error","scripts/unified-audit-system.js",801,"console.error('❌ Unified audit failed:', error.message);"
"runtimeErrors","Process Exit","scripts/unified-audit-system.js",802,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/test-server.js",62,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-subscriptions.ts",123,"console.error(err);"
"runtimeErrors","Process Exit","scripts/seed-subscriptions.ts",124,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/seed-db.js",18,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-db.js",21,"console.error('Seeding failed:', error);"
"runtimeErrors","Process Exit","scripts/seed-db.js",22,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fixzit-unified-audit-system.js",695,"runFullAudit().catch(console.error);"
"runtimeErrors","Console Error","scripts/_shared/marketplace.js",34,"console.error(`Failed to read JSON file ${filePath}:`, error.message);"
"runtimeErrors","Console Error","scripts/_shared/marketplace.js",49,"console.error(`Failed to write JSON file ${filePath}:`, error.message);"
"runtimeErrors","Console Error","scripts/_shared/marketplace.js",203,"console.error(prefix, message, ...args);"
"runtimeErrors","Console Error","scripts/verify-sanitize-and-signed-urls.ts",21,"run().catch((e) => { console.error(e); process.exit(1); });"
"runtimeErrors","Process Exit","scripts/verify-sanitize-and-signed-urls.ts",21,"run().catch((e) => { console.error(e); process.exit(1); });"
"runtimeErrors","Process Exit","scripts/server.js",98,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/server.js",108,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/server.js",303,"process.exit(0);"
"runtimeErrors","Console Error","scripts/kb-change-stream.ts",57,"console.error(err);"
"runtimeErrors","Process Exit","scripts/kb-change-stream.ts",58,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/seed-realdb.ts",125,"main().then(() => process.exit(0)).catch((err) => {"
"runtimeErrors","Console Error","scripts/seed-realdb.ts",126,"console.error('❌ Real DB seed failed:', err);"
"runtimeErrors","Process Exit","scripts/seed-realdb.ts",127,"process.exit(1);"
"runtimeErrors","Console Error","scripts/seed-marketplace.js",300,"console.error('Error seeding database:', error);"
"runtimeErrors","Console Error","scripts/fixzit-security-fixes.js",156,"console.error('Seeding error:', error);"
"runtimeErrors","Console Error","scripts/fixzit-security-fixes.js",221,"console.error(err.stack);"
"runtimeErrors","Console Error","scripts/fixzit-security-fixes.js",358,"console.error('❌ Error applying security fixes:', error);"
"runtimeErrors","Console Error","scripts/scanner.js",116,"console.error(`${colors.red}Scanner Error: ${error.message}${colors.reset}`);"
"runtimeErrors","Process Exit","scripts/scanner.js",117,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/scanner.js",772,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/scanner.js",775,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-users.ts",261,"console.error('❌ Error seeding users:', error);"
"runtimeErrors","Process Exit","scripts/seed-users.ts",267,"seedUsers().then(() => process.exit(0)).catch(() => process.exit(1));"
"runtimeErrors","Process Exit","scripts/seed-users.ts",267,"seedUsers().then(() => process.exit(0)).catch(() => process.exit(1));"
"runtimeErrors","Console Error","scripts/test-auth-fix.js",24,"console.error('❌ JWT test failed:', error.message);"
"runtimeErrors","Console Error","scripts/replace-string-in-file.ts",192,"console.error(msg);"
"runtimeErrors","Console Error","scripts/replace-string-in-file.ts",258,"console.error(msg);"
"runtimeErrors","Process Exit","scripts/test-auth-config.js",47,"process.exit(0);"
"runtimeErrors","Process Exit","scripts/test-auth-config.js",50,"process.exit(1);"
"runtimeErrors","Console Error","scripts/enhance-api-routes.js",331,"console.error(`✗ ${route} - Error: ${error.message}`);"
"runtimeErrors","Process Exit","scripts/enhance-api-routes.js",356,"process.exit(1);"
"runtimeErrors","Console Error","scripts/enhance-api-routes.js",359,"main().catch(console.error);"
"runtimeErrors","Process Exit","scripts/verify.ts",28,"process.exit(1);"
"runtimeErrors","Console Error","scripts/server-fixed.js",71,"console.error(err.stack);"
"runtimeErrors","Console Error","scripts/create-test-data.js",22,"console.error('❌ DEFAULT_PASSWORD environment variable is required');"
"runtimeErrors","Console Error","scripts/create-test-data.js",23,"console.error('💡 Set it with: export DEFAULT_PASSWORD=""your-secure-password""');"
"runtimeErrors","Process Exit","scripts/create-test-data.js",24,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/create-test-data.js",136,"process.exit(0);"
"runtimeErrors","Console Error","scripts/create-test-data.js",138,"console.error('❌ Error creating test data:', error);"
"runtimeErrors","Process Exit","scripts/create-test-data.js",139,"process.exit(1);"
"runtimeErrors","Console Error","scripts/add-database-indexes.js",162,"console.error('❌ Error creating database indexes:', error);"
"runtimeErrors","Process Exit","scripts/add-database-indexes.js",163,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/add-database-indexes.js",167,"process.exit(0);"
"runtimeErrors","Console Error","scripts/testing/test-system-e2e.js",85,"runE2ETests().catch(console.error);"
"runtimeErrors","Console Error","scripts/testing/test-e2e-comprehensive.js",25,"console.error(`❌ ${name}: ${err.message}`);"
"runtimeErrors","Process Exit","scripts/testing/test-e2e-comprehensive.js",216,"process.exit(failedTests > 0 ? 1 : 0);"
"runtimeErrors","Console Error","scripts/testing/test-e2e-comprehensive.js",220,"console.error('\n💥 FATAL ERROR:', err);"
"runtimeErrors","Process Exit","scripts/testing/test-e2e-comprehensive.js",221,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/testing/test-auth.js",227,"process.exit(failed === 0 ? 0 : 1);"
"runtimeErrors","Process Exit","scripts/testing/test-auth.js",233,"process.exit(1);"
"runtimeErrors","Console Error","scripts/testing/test-mongodb-comprehensive.js",205,"console.error('❌ MONGODB_URI environment variable not set');"
"runtimeErrors","Process Exit","scripts/testing/test-mongodb-comprehensive.js",206,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/testing/test-mongodb-comprehensive.js",225,"process.exit(0);"
"runtimeErrors","Console Error","scripts/testing/test-mongodb-comprehensive.js",227,"console.error('\n❌ TEST FAILED:', err.message);"
"runtimeErrors","Console Error","scripts/testing/test-mongodb-comprehensive.js",228,"console.error(err.stack);"
"runtimeErrors","Process Exit","scripts/testing/test-mongodb-comprehensive.js",230,"process.exit(1);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",182,"console.error(`❌ ERROR: ${filePath}`, error.message);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",193,"console.error('Error finding routes:', error);"
"runtimeErrors","Console Error","scripts/rapid-enhance-all.js",254,"main().catch(console.error);"
"runtimeErrors","Process Exit","scripts/seedData.js",23,"process.exit(1);"
"runtimeErrors","Console Error","scripts/seedData.js",293,"console.error('❌ Seeding failed:', error);"
"runtimeErrors","Process Exit","scripts/seedData.js",297,"process.exit(0);"
"runtimeErrors","Process Exit","scripts/production-check.js",206,"process.exit(ready ? 0 : 1);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",8,"process.exit(0);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",12,"process.exit(0);"
"runtimeErrors","Console Error","scripts/setup-indexes.ts",14,"console.error('❌ Index creation failed:', error);"
"runtimeErrors","Process Exit","scripts/setup-indexes.ts",15,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-html-entities.js",62,"console.error(`❌ Error processing ${filePath}:`, error.message);"
"runtimeErrors","Process Exit","scripts/seedMarketplace.ts",149,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seedMarketplace.ts",153,"console.error(error);"
"runtimeErrors","Process Exit","scripts/seedMarketplace.ts",154,"process.exit(1);"
"runtimeErrors","Console Error","scripts/serve-frontend.js",31,"console.error('Proxy error:', err.message);"
"runtimeErrors","Console Error","scripts/create-file.ts",80,"console.error(result.message);"
"runtimeErrors","Process Exit","scripts/test-all.ts",102,"process.exit(success ? 0 : 1);"
"runtimeErrors","Console Error","scripts/test-mongodb-atlas.js",13,"console.error('❌ FATAL: Invalid MONGODB_URI in .env.local');"
"runtimeErrors","Process Exit","scripts/test-mongodb-atlas.js",14,"process.exit(1);"
"runtimeErrors","Console Error","scripts/test-mongodb-atlas.js",52,"console.error('\n❌ CONNECTION FAILED:', error.message);"
"runtimeErrors","Process Exit","scripts/test-mongodb-atlas.js",53,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/seed-aqar-properties.ts",58,"process.exit(0);"
"runtimeErrors","Console Error","scripts/seed-aqar-properties.ts",60,"console.error(e);"
"runtimeErrors","Process Exit","scripts/seed-aqar-properties.ts",61,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-null-property-codes.js",68,"console.error('❌ Error fixing property codes:', error);"
"runtimeErrors","Process Exit","scripts/fix-null-property-codes.js",69,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/fix-null-property-codes.js",73,"process.exit(0);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",156,"console.error(""🔍 VERBOSE MODE - Detailed logging enabled"");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",157,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",160,"console.error(""📋 Options:"", JSON.stringify(opts, null, 2));"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",161,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",164,"console.error(""🎯 Pattern:"", pattern);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",165,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",169,"console.error(`🔎 Searching for files matching: ${p}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",182,"console.error(`   Found ${matches.length} file(s)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",185,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",189,"console.error(`❌ ${msg}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",195,"console.error(`📁 Processing ${files.size} file(s)...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",196,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",203,"console.error(`📄 File: ${file}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",205,"console.error(`   📖 Reading file...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",207,"console.error(`   📏 Original size: ${original.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",208,"console.error(`   🔍 Searching for pattern...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",211,"console.error(`   ✨ Found ${count} match(es)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",214,"console.error(`   ⏭️  Skipping (no matches)`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",216,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",220,"console.error(`   📏 New size: ${result.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",221,"console.error(`   📊 Size change: ${result.length - original.length} bytes`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",225,"console.error(`   💾 Creating backup...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",227,"console.error(`   ✅ Backup created: ${backupPath}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",231,"console.error(`   ✍️  Writing to disk...`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",235,"console.error(`   ✅ Write completed in ${afterWrite - beforeWrite}ms`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",240,"console.error(`   ✅ Write verified - content matches`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",242,"console.error(`   ⚠️  WARNING: Write verification failed!`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",243,"console.error(`      Expected length: ${result.length}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",244,"console.error(`      Actual length: ${verification.length}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",247,"console.error(`   🏃 DRY-RUN: Skipping write`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",254,"console.error(`   ❌ ERROR: ${error.message || String(err)}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",258,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",270,"console.error(""📊 SUMMARY:"");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",271,"console.error(`   Success: ${success}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",272,"console.error(`   Total files: ${files.size}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",273,"console.error(`   Total replacements: ${totalReplacements}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",274,"console.error(`   Errors: ${fileErrors}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",275,"console.error("""");"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",296,"console.error(`💥 FATAL ERROR: ${msg}`);"
"runtimeErrors","Console Error","scripts/replace-string-in-file-verbose.ts",297,"console.error(err.stack);"
"runtimeErrors","Process Exit","scripts/fix-duplicate-keys.js",142,"process.exit(0);"
"runtimeErrors","Console Error","scripts/generate-marketplace-bible.js",76,"console.error(`[${correlationId}] Forced write failure:`, error.message);"
"runtimeErrors","Console Error","scripts/generate-marketplace-bible.js",93,"console.error(`[${correlationId}] Failed to generate marketplace bible:`, message);"
"runtimeErrors","Console Error","scripts/copilot-index.ts",77,"console.error('Usage: tsx scripts/copilot-index.ts ""docs/**/*.md""');"
"runtimeErrors","Process Exit","scripts/copilot-index.ts",78,"process.exit(1);"
"runtimeErrors","Console Error","scripts/copilot-index.ts",85,"console.error(error);"
"runtimeErrors","Process Exit","scripts/copilot-index.ts",86,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-workorder-index.js",90,"console.error('❌ Migration failed:', error);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",91,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",103,"process.exit(0);"
"runtimeErrors","Console Error","scripts/fix-workorder-index.js",105,"console.error('💥 Migration script failed:', error);"
"runtimeErrors","Process Exit","scripts/fix-workorder-index.js",106,"process.exit(1);"
"runtimeErrors","Console Error","scripts/security-migration.js",130,"// Remove console.log, console.error, console.warn statements"
"runtimeErrors","Process Exit","scripts/security-migration.js",393,"process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-imports-now.ts",26,"console.error(`Failed to process ${file}:`, error?.message || String(e));"
"runtimeErrors","Console Error","scripts/fix-imports-now.ts",27,"if (error?.stack) console.error(error.stack);"
"runtimeErrors","Console Error","scripts/create-project-text-index.js",58,"console.error('✗ Error:', error.message);"
"runtimeErrors","Process Exit","scripts/create-project-text-index.js",59,"process.exit(1);"
"runtimeErrors","Process Exit","scripts/verify-api.ts",27,"process.exit(0);"
"runtimeErrors","Console Error","scripts/verify-api.ts",37,"console.error(`❌ ${m} ${res.status} ${url}`);"
"runtimeErrors","Console Error","scripts/verify-api.ts",43,"console.error(`❌ ${m} ERR ${url}`, e);"
"runtimeErrors","Process Exit","scripts/verify-api.ts",47,"if (failures) process.exit(1);"
"runtimeErrors","Console Error","scripts/fix-tsx-entities.js",45,"console.error(`❌ Error processing ${filePath}:`, error.message);"
"runtimeErrors","Process Exit","scripts/mongo-check.ts",4,"process.exit(0);"
"runtimeErrors","Console Error","scripts/mongo-check.ts",18,"console.error(""MongoDB ping FAILED ❌"", e);"
"runtimeErrors","Process Exit","scripts/mongo-check.ts",19,"process.exit(1);"
"runtimeErrors","Console Error","app/work-orders/[id]/parts/page.tsx",42,"console.error('Failed to search parts:', error);"
"runtimeErrors","Console Error","app/fm/invoices/page.tsx",264,"console.error('Send error:', error);"
"runtimeErrors","Console Error","app/fm/assets/page.tsx",178,"console.error('Delete error:', error);"
"runtimeErrors","Console Error","app/logout/page.tsx",34,"console.error('Logout error:', error);"
"runtimeErrors","Console Error","app/careers/page.tsx",339,"console.error('Application submission error:', error);"
